riskGUID,risk,riskID,riskType
16edcf13-dd99-11ea-4b37-001dd8b72a50,Handle the instructions in the stipulated time no later than 2 hours,736,Other (operational) risks
1a2291b1-de04-11ea-1911-001dd8b72a55,Incomplete or incorrect documentation,887,Other (operational) risks
16117a62-d387-11e8-2249-001dd8b721ea,Update not done,2888,Other (operational) risks
d18e6b69-d799-11e8-2249-001dd8b721ea,Non-compliance with the Rules,2371,Other (operational) risks
1e368256-d385-11e8-2249-001dd8b721ea,Non-compliance with the Rules,2371,Financial Disclosure Risk (ex 262/2005)
16117a86-d387-11e8-2249-001dd8b721ea,Not published,2404,Other (operational) risks
3dfeb88b-bb76-11ea-1911-001dd8b72a55,Concordance opinion not acquired,200,Financial Disclosure Risk (ex 262/2005)
92106c0f-8d19-11ea-6ab0-001dd8b72a56,Inconsistent balances,984,Financial Disclosure Risk (ex 262/2005)
34c338cc-8d54-11ea-1911-001dd8b72a55,Inconsistent balances,984,Financial Disclosure Risk (ex 262/2005)
d004c963-489e-11ec-60ce-001dd8b72a56,Incorrect data entered,1423,Financial Disclosure Risk (ex 262/2005)
ed655605-4952-11ec-60ce-001dd8b72a56,Incorrect financial statement reclassification,1609,Other (operational) risks
77c003a8-bbc7-11ea-1911-001dd8b72a55,Prices not received or incomplete,2601,Financial Disclosure Risk (ex 262/2005)
33386e5d-e9ba-11e0-23ac-00505682243b,Incorrect valuation of the prices of the contributed securities,2037,Financial Disclosure Risk (ex 262/2005)
07c15ac0-ce05-11e7-2249-001dd8b721ea,Data loading incomplete (prices),276,Financial Disclosure Risk (ex 262/2005)
52d4a750-ea7b-11e0-23ac-00505682243b,Data stream not sent correctly,290,Financial Disclosure Risk (ex 262/2005)
d4713b48-78c0-11e1-714a-002655d352c9,Incomplete data transmission,852,Financial Disclosure Risk (ex 262/2005)
b8e3a6c5-e9be-11e0-23ac-00505682243b,Security prices and FV levels not validated,2760,Financial Disclosure Risk (ex 262/2005)
b6a66ac5-e385-11e0-23ac-00505682243b,Data upload incomplete (locations),294,Financial Disclosure Risk (ex 262/2005)
83dfb978-f822-11e2-714a-002655d352c9,Failure to acquire open positions,446,Financial Disclosure Risk (ex 262/2005)
24b518b9-f826-11e2-714a-002655d352c9,Anomalies in the data download,105,Financial Disclosure Risk (ex 262/2005)
b8e3a6ad-e9be-11e0-23ac-00505682243b,Mispricing of non-contributed stock prices,2283,Financial Disclosure Risk (ex 262/2005)
42242e07-d0a5-11ea-4b37-001dd8b72a50,Failure to assign the management risk status,465,Financial Disclosure Risk (ex 262/2005)
00ff1e10-46ac-11ea-4b37-001dd8b72a50,Misclassification of the accident,2254,Other (operational) risks
d9f42ac5-d30b-11ea-4b37-001dd8b72a50,Inconsistent data,993,Financial Disclosure Risk (ex 262/2005)
e6f22087-99a6-11ea-6ab0-001dd8b72a56,Wrong entry of quantitative data,3072,Financial Disclosure Risk (ex 262/2005)
f6d82927-9e5d-11ea-4b37-001dd8b72a50,Inconsistent data,993,Financial Disclosure Risk (ex 262/2005)
e6f22097-99a6-11ea-6ab0-001dd8b72a56,Incompleteness of the comments and tables received from the structures,949,Financial Disclosure Risk (ex 262/2005)
9da05665-9d40-11ea-6ab0-001dd8b72a56,Mismatch between the data extracted from the procedure and the credit risk file,2275,Financial Disclosure Risk (ex 262/2005)
f9de50f0-c89c-11e8-2249-001dd8b721ea,Incomplete declaration,854,Other (operational) risks
5e5a4b8c-07ab-11eb-275f-001dd8b72a50,Updating of positions and processing of incorrect deduction calculations,2889,Financial Disclosure Risk (ex 262/2005)
f13e77ad-5cbd-11ec-275f-001dd8b72a50,Incorrect amount of the repaid contribution,1172,Financial Disclosure Risk (ex 262/2005)
f13e77b4-5cbd-11ec-275f-001dd8b72a50,Wrong monthly withholding tax payments,3122,Financial Disclosure Risk (ex 262/2005)
f13e77be-5cbd-11ec-275f-001dd8b72a50,Supporting documentation missing or incomplete,2805,Financial Disclosure Risk (ex 262/2005)
f13e77a0-5cbd-11ec-275f-001dd8b72a50,Incorrect amount of the transfer to Equitalia,1173,Financial Disclosure Risk (ex 262/2005)
f13e77aa-5cbd-11ec-275f-001dd8b72a50,Incorrect withholding tax payments,2046,Financial Disclosure Risk (ex 262/2005)
aff4321c-c422-11ea-1911-001dd8b72a55,Incorrect / incomplete layout of the squaring,1047,Financial Disclosure Risk (ex 262/2005)
1dc42c2d-c41e-11ea-1911-001dd8b72a55,Incorrect / incomplete layout of the squaring,1047,Financial Disclosure Risk (ex 262/2005)
d35f0410-72c7-11eb-275f-001dd8b72a50,Failure or incorrect registration.,437,Other (operational) risks
dbbbdcbf-1761-11ea-4b37-001dd8b72a50,Incorrect/incomplete entry of data into the system,2080,Financial Disclosure Risk (ex 262/2005)
4c274cec-0f91-11ea-6ab0-001dd8b72a56,Incorrect processing of the calculation process,1866,Other (operational) risks
c7ac73b4-0f8b-11ea-6ab0-001dd8b72a56,Errors in calculation,370,Other (operational) risks
5f89ced9-1026-11ea-6ab0-001dd8b72a56,Incorrect imputation on MPoR,1640,Other (operational) risks
d4a178c7-e4f4-11e0-23ac-00505682243b,Incorrect data entered,1423,Financial Disclosure Risk (ex 262/2005)
d4a178b1-e4f4-11e0-23ac-00505682243b,Inadequate line of credit,762,Financial Disclosure Risk (ex 262/2005)
26bcb7f0-69c4-11ea-1911-001dd8b72a55,Incorrect data entered,1423,Financial Disclosure Risk (ex 262/2005)
a238ddc1-3827-11df-23a9-00505682243b,Risk of misattribution,2730,Other (operational) risks
67304b97-1ad4-11ec-43a8-001dd8b72a55,Wrong income statement entry,3096,Financial Disclosure Risk (ex 262/2005)
498b5890-9e1a-11ec-275f-001dd8b72a50,Incorrect accounting of penalties,1109,Financial Disclosure Risk (ex 262/2005)
a5d3a715-a4ff-11ec-275f-001dd8b72a50,Appeals received in different quantities compared to forwarding to CSD,123,Other (operational) risks
39636bd1-b59d-11e8-2249-001dd8b721ea,Wrong calculation of fees,2980,Financial Disclosure Risk (ex 262/2005)
85589c9d-addf-11e9-4b37-001dd8b72a50,Failure to report a crime that can be prosecuted ex officio by a public service officer,649,Other (operational) risks
a005da4b-39b6-11e9-2249-001dd8b721ea,Incorrect payment of the recovered sums,1823,Financial Disclosure Risk (ex 262/2005)
3f7d748a-748c-11e8-2249-001dd8b721ea,Operation not permitted,2426,Other (operational) risks
90bda976-2404-11eb-60ce-001dd8b72a56,Assignment of access authorizations to BFD inconsistent with the principle of least privilege,131,Other (operational) risks
6a9678d6-5076-11e9-2249-001dd8b721ea,Assignment of access authorizations to BFD inconsistent with the principle of least privilege,131,Other (operational) risks
51bccaa6-284e-11ec-60ce-001dd8b72a56,Assignment of access authorizations to BFD inconsistent with the principle of least privilege,131,Other (operational) risks
98e82706-283d-11ec-60ce-001dd8b72a56,Assignment of access authorizations to BFD inconsistent with the principle of least privilege,131,Other (operational) risks
22fe8d45-b9a9-11e9-4b37-001dd8b72a50,Failure to comply,503,Other (operational) risks
982bbfed-ade9-11e9-6ab0-001dd8b72a56,Incorrect payment to the Entity of installments of third-party funds,1825,Financial Disclosure Risk (ex 262/2005)
062bcafd-522d-11e9-2249-001dd8b721ea,Incorrect contractual documentation,1392,Financial Disclosure Risk (ex 262/2005)
9af121cd-5148-11e9-2249-001dd8b721ea,Incorrect/incomplete form filling,2084,Financial Disclosure Risk (ex 262/2005)
4adb945e-513d-11e9-2249-001dd8b721ea,Wrong/incomplete documentation,3227,Other (operational) risks
f006879b-ad41-11e9-6ab0-001dd8b72a56,Incorrect determination of installments of third-party funds to be paid to the Entity,1490,Financial Disclosure Risk (ex 262/2005)
7af02886-3c24-11ea-4b37-001dd8b72a50,Wrong reconciliation report,3170,Financial Disclosure Risk (ex 262/2005)
2c48bca5-150b-11eb-43a8-001dd8b72a55,Miscommunication of information,2256,Financial Disclosure Risk (ex 262/2005)
7af0289a-3c24-11ea-4b37-001dd8b72a50,Wrong service report,3188,Financial Disclosure Risk (ex 262/2005)
b08d861b-db58-11e8-2249-001dd8b721ea,Incorrect entry of data into the system,1540,Other (operational) risks
b08d8613-db58-11e8-2249-001dd8b721ea,Incorrect entry of data into the system,1540,Other (operational) risks
b385f4e1-3ae2-11e7-2688-00101818ed80,Incorrect confirmation,1388,Other (operational) risks
fa7b9d8b-3ae0-11e7-2688-00101818ed80,Incomplete or incorrect data,886,Other (operational) risks
252dea20-3ae4-11e7-2688-00101818ed80,Incomplete or incorrect data,886,Other (operational) risks
d2edc149-3ae8-11e7-2688-00101818ed80,Sending failed,2762,Other (operational) risks
efb1b793-aac9-11e8-2249-001dd8b721ea,Incorrect update of regulatory limits,2008,Financial Disclosure Risk (ex 262/2005)
3ee2fdfd-c334-11e9-4b37-001dd8b72a50,Inconsistent calculated risk measures,985,Financial Disclosure Risk (ex 262/2005)
efb1b79b-aac9-11e8-2249-001dd8b721ea,Failure to manage exceeding regulatory limits,588,Financial Disclosure Risk (ex 262/2005)
03590629-4d80-11ea-4b37-001dd8b72a50,Incorrect and/or incomplete information,1212,Other (operational) risks
73a865a3-a95d-11ea-1911-001dd8b72a55,Incorrect and/or incomplete data,1198,Financial Disclosure Risk (ex 262/2005)
0359063a-4d80-11ea-4b37-001dd8b72a50,"Inconsistent, incomplete and/or incorrect values",1026,Other (operational) risks
ff542db0-4803-11ea-6ab0-001dd8b72a56,Error unlocking funds,368,Other (operational) risks
74ffa9b6-0a7e-11e9-2249-001dd8b721ea,Incomplete data received from Foreign Banks,851,Financial Disclosure Risk (ex 262/2005)
5f4fe82a-497e-11e9-2249-001dd8b721ea,Additional Liquidity Monitoring Metrics flow consistency anomaly detected,88,Financial Disclosure Risk (ex 262/2005)
6dc2b3b3-09c3-11e9-2249-001dd8b721ea,Failure to adjust chart of accounts,454,Financial Disclosure Risk (ex 262/2005)
3baa6ba6-ecaa-11e8-2249-001dd8b721ea,Incomplete and/or inconsistent data,790,Financial Disclosure Risk (ex 262/2005)
3b10296f-09bb-11e9-2249-001dd8b721ea,Incomplete and/or incorrect submission of Foreign Banks,822,Financial Disclosure Risk (ex 262/2005)
c903f796-ed7f-11e8-2249-001dd8b721ea,Failure to adjust chart of accounts,454,Financial Disclosure Risk (ex 262/2005)
51cfbdc1-eca8-11e8-2249-001dd8b721ea,Failure to adjust chart of accounts,454,Financial Disclosure Risk (ex 262/2005)
74ffa9ca-0a7e-11e9-2249-001dd8b721ea,Incomplete data received FVOCI report,848,Other (operational) risks
e6071753-76ea-11e9-2249-001dd8b721ea,Failure to adjust chart of accounts,454,Financial Disclosure Risk (ex 262/2005)
e6071745-76ea-11e9-2249-001dd8b721ea,Lack of consistency in Additional Liquidity Monitoring Metrics reports,2154,Financial Disclosure Risk (ex 262/2005)
9d1b64fc-eca4-11e8-2249-001dd8b721ea,Incomplete and/or incorrect submission of Foreign Banks,822,Financial Disclosure Risk (ex 262/2005)
5f4fe824-497e-11e9-2249-001dd8b721ea,Lack of consistency in Liquidity Coverage Ratio reports found,2155,Financial Disclosure Risk (ex 262/2005)
3a98fa5c-0a7b-11e9-2249-001dd8b721ea,Incorrect weekly report,2045,Financial Disclosure Risk (ex 262/2005)
62311cba-ed81-11e8-2249-001dd8b721ea,Incomplete and/or inconsistent data,790,Financial Disclosure Risk (ex 262/2005)
6dc2b3d0-09c3-11e9-2249-001dd8b721ea,Incomplete and/or inconsistent data,790,Financial Disclosure Risk (ex 262/2005)
c903f782-ed7f-11e8-2249-001dd8b721ea,Incomplete and/or incorrect submission of Foreign Banks,822,Financial Disclosure Risk (ex 262/2005)
e2d847e0-29b0-11eb-275f-001dd8b72a50,Alert monitoring,94,Other (operational) risks
70cc8862-04bb-11eb-43a8-001dd8b72a55,Wrong Alert Alert,2919,Other (operational) risks
21fbfba3-1eb7-11e7-2688-00101818ed80,Incorrect or missing data,1794,Other (operational) risks
21fbfbba-1eb7-11e7-2688-00101818ed80,Entering incorrect operations,356,Other (operational) risks
8d95baae-6b83-11eb-60ce-001dd8b72a56,Incorrect first notes,1611,Financial Disclosure Risk (ex 262/2005)
03ca8664-be1f-11eb-60ce-001dd8b72a56,Incomplete analysis,780,Financial Disclosure Risk (ex 262/2005)
8d95baaa-6b83-11eb-60ce-001dd8b72a56,Incorrect and/or incomplete data,1198,Financial Disclosure Risk (ex 262/2005)
12a0826d-7560-11e9-2249-001dd8b721ea,Unauthorized signatures,2850,Other (operational) risks
12a08267-7560-11e9-2249-001dd8b721ea,Data entry error,264,Other (operational) risks
31c5c887-558c-11eb-43a8-001dd8b72a55,Supply of the Limited Information List and/or the Incomplete Insider List,2804,Legal and non-compliance
e86beee0-151b-11eb-275f-001dd8b72a50,Risk of incorrect reporting integration,2723,Legal and non-compliance
32385393-1519-11eb-275f-001dd8b72a50,Risk of non-existent conditions,2738,Legal and non-compliance
32385390-1519-11eb-275f-001dd8b72a50,Sensitive situation reporting risk,2771,Legal and non-compliance
27784ae0-151a-11eb-275f-001dd8b72a50,Power IL or LIL not respected,2525,Legal and non-compliance
b66b7240-151a-11eb-275f-001dd8b72a50,Risk lack of requirements to be a Sensitive Situation,2687,Legal and non-compliance
b66b7243-151a-11eb-275f-001dd8b72a50,Risk of missing configuration conditions,2732,Legal and non-compliance
54dfbc37-93b3-11eb-60ce-001dd8b72a56,Unattended mitigation measures,2843,Legal and non-compliance
b66b7246-151a-11eb-275f-001dd8b72a50,Risk of not approving updates,2743,Legal and non-compliance
19eb3bc0-939c-11eb-275f-001dd8b72a50,Unattended mitigation measures,2843,Legal and non-compliance
72221bdb-ee5c-11e8-2249-001dd8b721ea,Incorrect generation of Asset Encumbrance entries,1622,Financial Disclosure Risk (ex 262/2005)
72221be9-ee5c-11e8-2249-001dd8b721ea,Inconsistent / incorrect data,977,Financial Disclosure Risk (ex 262/2005)
3937befd-cea1-11e6-2688-00101818ed80,"Incomplete and/or incorrect ""Other activities"" data",794,Financial Disclosure Risk (ex 262/2005)
5cb383e7-101e-11e5-2688-00101818ed80,Loading of incomplete and/or incorrect Libra data,2197,Other (operational) risks
3bc1fdc0-b39c-11e9-6ab0-001dd8b72a56,Incorrect signage flow,1946,Financial Disclosure Risk (ex 262/2005)
72221bc0-ee5c-11e8-2249-001dd8b721ea,Incomplete data,841,Financial Disclosure Risk (ex 262/2005)
c8c8e60d-ce9f-11e6-2688-00101818ed80,Incorrect data,1413,Other (operational) risks
c8c8e609-ce9f-11e6-2688-00101818ed80,Incomplete data import in the Package,845,Other (operational) risks
27659700-ce7a-11e6-2688-00101818ed80,Wrong and/or incomplete entry of corrections,2960,Financial Disclosure Risk (ex 262/2005)
4dc26c7c-cea2-11e6-2688-00101818ed80,Report submission incomplete and/or incorrect,2661,Other (operational) risks
a0fc0347-18d2-11e9-2249-001dd8b721ea,Wrong entry of values,3075,Other (operational) risks
3937bf17-cea1-11e6-2688-00101818ed80,Reporting base data inconsistent,2663,Financial Disclosure Risk (ex 262/2005)
72221bd0-ee5c-11e8-2249-001dd8b721ea,Inconsistent data,993,Financial Disclosure Risk (ex 262/2005)
a0fc034a-18d2-11e9-2249-001dd8b721ea,Wrong construction of links,3018,Financial Disclosure Risk (ex 262/2005)
5df7d220-69ed-11eb-60ce-001dd8b72a56,Failure and/or incorrect publication of documents,428,Other (operational) risks
a7f58111-0825-11ed-2a4f-001dd8b72a55,Incorrect classification and prioritization of Major Incidents. Lack of timeliness in reacting to a Major Incident,1349,
2d993e8e-d4e0-11e7-2249-001dd8b721ea,Wrong / Incomplete entry of data into the system,2914,Financial Disclosure Risk (ex 262/2005)
b9768570-c96e-11eb-60ce-001dd8b72a56,Incorrect alert update,1164,Other (operational) risks
b99ef47e-d00d-11e1-714a-002655d352c9,Risk of incorrect data,2718,Financial Disclosure Risk (ex 262/2005)
96f00470-3876-11ea-6ab0-001dd8b72a56,Incorrect registration of deeds,1896,Financial Disclosure Risk (ex 262/2005)
13d7f8e4-df8b-11e9-4b37-001dd8b72a50,Failure to assign the deed,464,Other (operational) risks
13d7f8e1-df8b-11e9-4b37-001dd8b72a50,Incorrect census,1330,Other (operational) risks
80d9c2ab-d51f-11ec-43a8-001dd8b72a55,Non-receipt of deed,2395,Other (operational) risks
8653e460-63a5-11ea-4b37-001dd8b72a50,Lack of or untimely management of documents,2173,Other (operational) risks
01b93715-91be-11e9-2249-001dd8b721ea,Failure to take charge of the documents,678,Other (operational) risks
c66fad30-63a6-11ea-6ab0-001dd8b72a56,Wrong / untimely / failed handling of the deed,2917,Other (operational) risks
46a9b169-52af-11e7-2688-00101818ed80,Overdue endorsement commitments that have not been extinguished,2450,Financial Disclosure Risk (ex 262/2005)
5556d1bc-446c-11e8-2249-001dd8b721ea,Incorrect accounting,1078,Financial Disclosure Risk (ex 262/2005)
bdaf6bbe-1d66-11e8-2249-001dd8b721ea,Incorrect registration,1894,Financial Disclosure Risk (ex 262/2005)
b99b1c4d-1d66-11e8-2249-001dd8b721ea,Incorrect registration,1894,Financial Disclosure Risk (ex 262/2005)
91060170-1d4c-11e8-2249-001dd8b721ea,Incorrect MT202 message,1060,Financial Disclosure Risk (ex 262/2005)
b99b1c41-1d66-11e8-2249-001dd8b721ea,Incorrect message setting,1716,Financial Disclosure Risk (ex 262/2005)
07e113f2-1d3a-11e8-2249-001dd8b721ea,Incorrect accounting,1078,Financial Disclosure Risk (ex 262/2005)
98399b05-1d63-11e8-2249-001dd8b721ea,Incorrect message generation or failed generation of the same,1714,Financial Disclosure Risk (ex 262/2005)
9106016a-1d4c-11e8-2249-001dd8b721ea,Incorrect accounting entry,1089,Financial Disclosure Risk (ex 262/2005)
98399b0b-1d63-11e8-2249-001dd8b721ea,Incorrect data entry,1428,Financial Disclosure Risk (ex 262/2005)
bdaf6bbb-1d66-11e8-2249-001dd8b721ea,Failure to forward funds,565,Financial Disclosure Risk (ex 262/2005)
caf36360-921c-11eb-43a8-001dd8b72a55,Incorrect or incomplete determination of commission income,1761,Financial Disclosure Risk (ex 262/2005)
78118050-7da9-11eb-60ce-001dd8b72a56, Incorrect determination of installments of third-party funds to be paid to the Entity,23,Financial Disclosure Risk (ex 262/2005)
